date,mean_comments_24h,var_comments_24h,std_comments_24h,upper_std,lower_std,comm_score_mean,num_comm,score_mean,num_comments_mean,num_post,negative,neutral,positive,TerraLUNA,price_luna
2022-04-01,0.298203363914373,0.0197578808807987,0.1405627293445838,0.174632550246329,0.1011496127297373,0.5538519677558009,0.2057240265566122,0.3941454163976759,0.217921701623259,0.1288590604026845,0.7113768444051549,0.638254297747361,0.9148147119477288,0.0545454545454545,103.0043686
2022-04-02,0.3995187246202435,0.0725857019319526,0.2694173378458643,0.309565174965292,0.2229729673049904,0.671557754488734,0.1679526287457383,0.166834234672819,0.3592814759118249,0.0818791946308724,0.6690666444240554,0.6537015704024682,0.936114319482124,0.0454545454545454,105.87786293
2022-04-03,0.5369038763534176,0.0816573534397265,0.2857575081073575,0.3448837183960344,0.2173583161121281,0.6615906676736686,0.1697469944374663,0.4544693176068257,0.3722114000998464,0.0993288590604026,0.6862663112597781,0.6426307750895002,0.9293862454345008,0.0545454545454545,115.17942093
2022-04-04,0.4544614339109751,0.0560365700574757,0.2367204470625124,0.2871174095792942,0.178419542973926,0.5012762966372005,0.2207966983671272,0.2877125026899074,0.3176773164458786,0.1208053691275167,0.6719365560183432,0.6243149388910784,0.946087875462342,0.0454545454545454,112.88947256
2022-04-05,0.3676670294925619,0.0504403170681564,0.2245892185038197,0.2631189773611609,0.1800166954087978,0.5270813950594555,0.1971110712363179,0.1518092591174185,0.2884866194278775,0.1583892617449664,0.5986395734255656,0.6332305688739285,0.990176746026512,0.0545454545454545,116.40347464
2022-04-06,0.4152001063688338,0.0971812319504962,0.3117390446358881,0.3513107245745296,0.265961192132203,0.5784905583940545,0.2179257132603624,0.5771409324388806,0.3299715260410031,0.1543624161073825,0.6859010659560295,0.613079220013041,0.9415307873846812,0.0909090909090909,116.24874557
2022-04-07,0.486104740061162,0.0818510129821651,0.286096160376481,0.3377724721500852,0.2263152619669477,0.7330348750977608,0.2260003588731383,0.1717236927049709,0.378971716440025,0.0859060402684563,0.6894110325083501,0.599709741452021,0.944634327211507,0.0454545454545454,108.04476659
2022-04-08,0.3409446143391096,0.0461030954743761,0.2147163139455783,0.2500084406615707,0.1738891927859221,0.5283485014916636,0.147855732998385,0.3580589627716806,0.3035410241494994,0.1208053691275167,0.7019115820524764,0.7113627812068104,0.8915151117444128,0.0545454545454545,103.52425537
2022-04-09,0.4984097859327216,0.069421254481511,0.2634791348124384,0.3184875828408489,0.1998435089252943,0.5397928496599512,0.139063341108918,0.3871314826769959,0.5174497601878986,0.0805369127516778,0.5978155689653318,0.6865709503071369,0.9692208170094252,0.0454545454545454,94.55789448
2022-04-10,0.3702030894691445,0.044326139862209,0.210537739757529,0.2503907661166468,0.1644344162362129,0.5058520373953554,0.1672348824690472,0.1946665342404529,0.3077834877907316,0.1046979865771812,0.5992596836830283,0.6078492959591245,1.0,0.0363636363636363,97.42293621
2022-04-11,0.6716146101776448,0.1657423445760428,0.4071146577759671,0.4777095803875982,0.3254480729902001,0.5435320840553424,0.2006998026197739,0.8102291438477888,0.5808379445353511,0.1194630872483221,0.7470400921397345,0.6321260446164192,0.8940842520980747,0.0363636363636363,91.86083808
2022-04-12,0.4233745512564817,0.0909874514006307,0.3016412627619616,0.3430925498470034,0.2536890173882695,0.4632951699262603,0.2146958550152521,0.2567504982176439,0.3290495939347175,0.123489932885906,0.6960755574714897,0.6087364968654279,0.936661849893358,0.0363636363636363,82.49235132
2022-04-13,0.388780774101875,0.0494741327906013,0.2224278147862838,0.2641909607873201,0.1741148005121938,0.769850097062722,0.1882289610622645,0.3997300311051118,0.3303310674157864,0.1328859060402684,0.7246523355212325,0.6338843924456722,0.9079394639447442,0.0545454545454545,84.56653928
2022-04-14,0.4548085261764571,0.0745768268232249,0.2730875808659649,0.3210701154039032,0.2175797684042099,0.5062518408289457,0.175758119504755,0.5546958557759942,0.4019623983405222,0.0899328859060402,0.6245355021411798,0.6868549648791857,0.951724526224476,0.0545454545454545,87.91405389
2022-04-15,0.5717575103435869,0.068125675306443,0.2610089563720814,0.3269084419867479,0.1847742112913933,0.6419402579473286,0.1957652969675219,0.4597463259028595,0.4611829783442797,0.0912751677852349,0.6515139701104613,0.66986944781032,0.9410183105302566,0.0545454545454545,81.55973691
2022-04-16,0.4064479344840097,0.0386622187377584,0.1966271058062912,0.2427221490912064,0.1433028068146962,0.4984037406879228,0.1539565763502602,0.1433073278550404,0.3204573497577138,0.0791946308724832,0.6544079799721403,0.6262696793777237,0.9567029616314854,0.0545454545454545,80.34948902
2022-04-17,0.4726796139640175,0.037827639226593,0.1944932883844401,0.2504161877337481,0.1297997944018612,0.8035920237628581,0.1569172797416113,0.6488643699747638,0.3875467326786019,0.1033557046979865,0.661237283152014,0.6233184266183074,0.9534494839503836,0.0636363636363636,80.94802061
2022-04-18,0.6612062170938554,0.122211121688803,0.3495870731145575,0.4225598170710165,0.2651697444894481,0.6266797378849616,0.2505831688498116,0.5455465115505181,0.4659844052264996,0.1302013422818791,0.6926584368223931,0.6638595919042325,0.9166745024757188,0.0545454545454545,77.20529402
2022-04-19,0.4021672649913574,0.051823608096011,0.2276479916362344,0.2710144176983424,0.1774802489737709,0.5269067876388267,0.174412345235959,0.2652973868133719,0.3004296146352427,0.123489932885906,0.6676777361052466,0.6088726497055608,0.9550803465017876,0.0454545454545454,91.07966002
2022-04-20,0.5339528972556495,0.0664908893262054,0.2578582737206729,0.3184442151936151,0.1877704155138512,0.5606803857532597,0.1756684012201686,0.615763835905863,0.4300753410101143,0.1033557046979865,0.717640246862215,0.6174055245476199,0.9191406511690224,0.0363636363636363,95.47008023
2022-04-21,0.5637833114897334,0.1086061867951894,0.3295545278025921,0.3896417551424152,0.2600435989063993,0.4730833743517147,0.1822178359949757,0.3210673552829783,0.3756653825469472,0.1127516778523489,0.6367848748083803,0.6657018790337305,0.9522790850748724,0.0363636363636363,94.75925899
2022-04-22,0.7277388019427955,0.1083648859278691,0.3291882226445369,0.413270924726513,0.2319185201707397,0.6048903038556593,0.1852682576709133,0.7576045266395778,0.5314125123230946,0.0912751677852349,0.7170100835078093,0.5324311016446324,0.953788565715747,0.0363636363636363,90.80771679
2022-04-23,0.3683258507384995,0.0463205691432701,0.2152221390639684,0.2544831735505432,0.1698036516847285,0.8876398441417989,0.1625695316705544,0.0908616403170199,0.3085137908012753,0.0630872483221476,0.7102481994459834,0.5722838576408315,0.9421297948260482,0.0454545454545454,93.53067074
2022-04-24,0.4819110264843344,0.0479531661844203,0.2189821138459036,0.2745946719949672,0.1546476330190117,0.6231938143467064,0.1331419343262156,0.478933456764559,0.3923603884788306,0.0711409395973154,0.6767635921486886,0.62666224104013,0.942002013760698,0.0272727272727272,89.27176086
2022-04-25,0.5975296874379442,0.1161763928786333,0.3408465826125199,0.4051021620608793,0.2665135635674155,0.5581025685329202,0.1949578324062444,0.5837197018604378,0.4896537067357917,0.1033557046979865,0.6877161499531692,0.6953182001762979,0.90721422542601,0.0363636363636363,90.51833435
2022-04-26,0.4550808213193534,0.0909188411375753,0.301527513068999,0.3476220354717867,0.2482038166513972,0.5016928677654812,0.1516239009510138,0.6142672692059393,0.4401040466234237,0.0939597315436241,0.6964872988742854,0.5656505261692879,0.9537542467781426,0.0454545454545454,96.91221343
2022-04-27,0.5118392311052861,0.0736947511826396,0.2714677719042164,0.3278981178350723,0.206187246620474,0.805278896580094,0.1612237574017584,0.2232981852090954,0.4068208342022178,0.0845637583892617,0.6713768988730474,0.5700427803623732,0.968319336827198,0.0363636363636363,88.45318867
2022-04-28,0.4594174562590865,0.0567364718564175,0.2381941893842449,0.2892158342658839,0.1791706316907465,0.5723773069058249,0.1420240445002691,0.2775137846733482,0.3922896680450667,0.0818791946308724,0.691604527722709,0.6803142284027582,0.9107301727866218,0.0272727272727272,89.04203833
2022-04-29,0.5122446483180427,0.0942286211173315,0.3069668078430167,0.3610500976964039,0.2444014361008688,0.8400172309755214,0.1383455948322268,0.2728599096191091,0.4600072437522637,0.0671140939597315,0.7231945733351011,0.6336238056890292,0.9089927635230328,0.0272727272727272,89.13188822
2022-04-30,0.5774702962851556,0.0981671931322971,0.3133164424863418,0.3765054472374247,0.2402172729834302,0.6527997244579834,0.1366409474250852,0.4399030574987564,0.5354460764178081,0.0818791946308724,0.747148475214883,0.642622662942374,0.8897844386304175,0.0363636363636363,85.09255295
2022-05-01,0.5359566707195755,0.1188895252310843,0.3448036038545483,0.3997888464824191,0.2811948227565272,0.9003810672189881,0.2332675399246366,0.2460973655759254,0.4128034313011818,0.1114093959731543,0.7999370635981796,0.6246707165773785,0.8626776138098408,0.0,78.10117283
2022-05-02,0.5577653997378768,0.105107183683289,0.3242023807489528,0.3837725758067637,0.255289572215158,0.6578214965919846,0.2679885160595729,0.473692704970949,1.0,0.1503355704697986,0.7763558382096633,0.5433234539997295,0.9107941979107832,0.0363636363636363,82.22223078
2022-05-03,0.4504771379094358,0.0639794846430739,0.2529416625292755,0.3016565450890504,0.196586645203411,0.5836275232357238,0.178898259465279,0.2946090365334806,0.3441583660379889,0.1114093959731543,0.6894653853175987,0.6179896357345145,0.9372336160864616,0.0181818181818181,84.26026641
2022-05-04,0.4140323285277413,0.0556048924633596,0.2358068965559736,0.2803549628357115,0.184272192680871,0.5975273101964068,0.1577247443028889,0.1866365397030342,0.3521780646010997,0.0939597315436241,0.6915837277116498,0.6102437165945178,0.938976585230684,0.0272727272727272,82.49734897
2022-05-05,0.556471758594009,0.1328981346885598,0.3645519643186137,0.4211978992898101,0.2990220383699157,0.612641282669274,0.2030324780190202,0.2168052455140121,0.4357295501851997,0.1114093959731543,0.7189258366313365,0.7223774232143778,0.8760089653252862,0.0181818181818181,86.17558082
2022-05-06,0.4646323627177236,0.0659745598856774,0.2568551340457835,0.3073742632221324,0.1984129034496745,0.4346998257317609,0.1922662838686524,0.2264925477867909,0.3290095099300964,0.123489932885906,0.7072666948370036,0.5881363955643505,0.9376820030541736,0.0272727272727272,82.36346181
2022-05-07,1.0,0.1996520740475729,0.4468244331362968,0.5627382471969052,0.3127314279509255,0.6726397970747607,0.194419522698726,0.6074998330402263,0.7614523382673354,0.0778523489932885,0.7135921880172129,0.5741372128542557,0.9392077070674768,0.0,77.31056612
2022-05-08,0.5034744482517224,0.1299112359345418,0.3604320129158088,0.4096089014246443,0.3035425315433152,0.6252806014206299,0.2052754351336802,0.2403805019950687,0.3776589351049452,0.1114093959731543,0.7378757251694974,0.7047629596088254,0.8707789182254034,0.0363636363636363,68.12005363
2022-05-09,0.7241792961292174,0.5420242662417656,0.736222973182558,0.7921941101054183,0.6714736763497935,1.0,0.3934146779113583,0.4028441090134787,0.4262280588617632,0.2429530201342281,0.8144161575016974,0.8221894343481104,0.773674229348614,0.0909090909090909,64.25606916
2022-05-10,0.6927933365523898,0.6663381858746844,0.8162954035609197,0.862250075727725,0.7631334906077885,0.7377442062921622,0.6116992643100664,0.2306050592912235,0.3339577748163501,0.4080536912751678,0.8365900975987761,0.853396813872444,0.7466755251926369,0.1545454545454545,30.39827733
2022-05-11,0.4636440492219056,1.0,1.0,1.0,1.0,0.8127426212325566,0.999102817154136,0.2273480413434187,0.2547742069827479,0.7865771812080536,0.8430221910810479,0.9452342644123828,0.7054880800506825,0.4909090909090909,17.40672652
2022-05-12,0.4046417503027317,0.8564263825492233,0.9254330783742406,0.921861390744234,0.9295649269530528,0.7000940040098884,1.0,0.235196554607649,0.163339144393086,1.0,0.8270008439270741,0.9648284856696966,0.7080153659662397,0.7454545454545455,1.08747405
2022-05-13,0.389177884969051,0.2592461556568605,0.5091622095726082,0.5315469066727717,0.4832668378375732,0.8971189071229534,0.7982235779651893,0.1908869262732413,0.1635843380616864,0.7812080536912752,0.8194287815467731,1.0,0.6987698030455188,0.7909090909090909,0.00031
2022-05-14,0.5026294108611564,0.6073375279235668,0.7793186305507952,0.7999774272515546,0.7554198385425365,0.7957575005982382,0.7044679705724026,0.1352824476536637,0.1904316016435409,0.5879194630872483,0.7845214231137194,0.9839924085263032,0.7279275385992807,0.4818181818181818,5e-05
2022-05-15,0.4808410902029061,0.1925518358188636,0.4388072877914217,0.4793624036329656,0.3918917635037817,0.7707000797588033,0.4150367844966804,0.3396210411237766,0.2419634365956575,0.3677852348993288,0.7661116378006804,0.8431947616452623,0.796633805729818,0.3636363636363636,5e-05
2022-05-16,0.4188714996702045,0.173262112225543,0.4162476573213873,0.4492719076495243,0.3780440919708553,0.9497166560784842,0.3946707338955679,0.3429157331105457,0.1975899351871399,0.3422818791946309,0.7745567966407625,0.8016665792570226,0.8078726369320793,0.2727272727272727,5e-05
2022-05-17,0.3103097465709873,0.0868106924890952,0.2946365430307233,0.3200323333040939,0.2652578372706569,0.5624882992627318,0.3101561098151803,0.154810832923189,0.1565641533367389,0.2711409395973154,0.8137723038940635,0.7396454243209833,0.8073517852625492,0.2,5e-05
2022-05-18,0.4262123197903013,0.1024831344524958,0.3201298712280624,0.3607427818821367,0.273147487954208,0.7180457546350058,0.3392248340211735,0.2067184612987244,0.2159591897443001,0.27248322147651,0.886934984520124,0.7005522117494473,0.7755094629903394,0.2636363636363636,5e-05
2022-05-19,0.3404664965709426,0.0514664774581309,0.2268622433507411,0.26126114723143,0.187068432459207,0.6850327407960696,0.2797416113403911,0.4217685775514648,0.2152847848665975,0.2268456375838926,0.7628430423239108,0.7620862256794232,0.8314404264949957,0.2272727272727272,5e-05
2022-05-20,0.4560276838886205,0.0844854717526898,0.2906638466557026,0.3376332042247221,0.2363281114450324,0.703645315051888,0.2614390812847658,0.2921027148245047,0.2713876984450194,0.2040268456375839,0.7647854111345634,0.7413772677412974,0.8385209507312474,0.1909090909090909,5e-05
2022-05-21,0.3990067696489714,0.0637627454181833,0.252512861886644,0.2937317327523205,0.2048294834255032,0.7262286595378883,0.2230396554817872,0.157780315946875,0.2515219900225333,0.1570469798657718,0.733794724085376,0.6987203738524811,0.8758683765008074,0.1636363636363636,5e-05
2022-05-22,0.5103487266466219,0.1268677574701535,0.3561850045554326,0.4066548139814707,0.2977998287080416,0.73460831847899,0.2207966983671272,0.619754680438993,0.3079098288421424,0.1597315436241611,0.7827640033004639,0.7523248505419449,0.8224145028292147,0.1636363636363636,5e-05
2022-05-23,0.3375171741346451,0.0692818639815838,0.2632144828492228,0.294718025470918,0.2267701234054061,0.628864196858234,0.2302171182486991,0.3941392763915008,0.2179768171296131,0.185234899328859,0.6910464769997421,0.7606361535920506,0.8787298045508888,0.1727272727272727,5e-05
2022-05-24,0.4825121757843469,0.0764620312222004,0.2765176869970535,0.3283180422128647,0.2165932909546118,0.9320431623653138,0.2134397990310425,0.3922781722975396,0.3226079459328282,0.1449664429530201,0.7990045900829509,0.6188197726344655,0.8656416748970919,0.1909090909090909,5e-05
2022-05-25,0.3699023379698135,0.0765711704565196,0.2767149624731551,0.3120381453291683,0.2358519145244564,0.6060605767721512,0.2262695137268975,0.2593712905308316,0.2221558978694659,0.1664429530201342,0.7697774875342681,0.6465777902341606,0.8734702059003291,0.3545454545454545,5e-05
2022-05-26,0.4722807978456341,0.1488168175892027,0.3857678286083518,0.4286667311131034,0.3361409329476796,0.5907042997762941,0.2593755607392786,0.1663615428345683,0.3083656492814974,0.1798657718120805,0.7797214733407747,0.7915912919718446,0.8085724555534051,0.5363636363636364,5e-05
2022-05-27,0.4262602347834664,0.1059151031695852,0.3254460065350092,0.3657055642197832,0.2788723938803312,0.9052681657306082,0.2373048627310245,0.4008100960036652,0.3046539515093452,0.1664429530201342,0.7305598997493734,0.8607137016703654,0.8127021791767556,0.2909090909090909,5e-05
2022-05-28,0.4804874709023689,0.1335477585862377,0.3654418675880443,0.4109184139097564,0.3128330667203448,0.6262830599891211,0.2310245828099766,0.2401501209253924,0.2195574431028814,0.1798657718120805,0.7340977774250932,0.9894579301914956,0.7585269633992859,1.0,5e-05
2022-05-29,0.4515420100554606,0.074621931761322,0.2731701516661768,0.3206695174149067,0.2182212851374996,0.8308628768350788,0.2028530414498474,0.3349071571598954,0.2315768443246205,0.1583892617449664,0.7818395948989401,0.7928695639383871,0.8066795321313247,0.3636363636363636,5e-05
2022-05-30,0.2511846291662805,0.0075705379351274,0.0870088382586932,0.1178346101883628,0.0513485467851771,0.6188921720950973,0.2144267001614929,0.3791432726229369,0.182523932153513,0.1328859060402684,0.7516139771871925,0.7230718165847655,0.8544648850478268,0.3,5e-05
2022-05-31,0.2511846291662805,0.0075705379351274,0.0870088382586932,0.1178346101883628,0.0513485467851771,0.6188921720950973,0.2144267001614929,0.3791432726229369,0.182523932153513,0.1328859060402684,0.746430432516936,0.8435837860155599,0.809280080550428,0.2363636363636363,5e-05
